backend_name,timestamp,id0,id1,id2,id3,id4,sx0,sx1,sx2,sx3,sx4,x0,x1,x2,x3,x4,cx4_3,cx3_4,cx3_1,cx1_3,cx2_1,cx1_2,cx1_0,cx0_1,T1_q0,T2_q0,frequency_q0,readout_error_q0,prob_meas0_prep1_q0,prob_meas1_prep0_q0,T1_q1,T2_q1,frequency_q1,readout_error_q1,prob_meas0_prep1_q1,prob_meas1_prep0_q1,T1_q2,T2_q2,frequency_q2,readout_error_q2,prob_meas0_prep1_q2,prob_meas1_prep0_q2,T1_q3,T2_q3,frequency_q3,readout_error_q3,prob_meas0_prep1_q3,prob_meas1_prep0_q3,T1_q4,T2_q4,frequency_q4,readout_error_q4,prob_meas0_prep1_q4,prob_meas1_prep0_q4,accuracy,accuracy-diff,accuracy-diff-bad,accuracy-diff-good,accuracy-diff-mid,dynamic_training
ibmq_belem,2022-02-20 00:58:34-05:00,0.000211111,0.000308754,0.000245651,0.000250569,0.000302412,0.000211111,0.000308754,0.000245651,0.000250569,0.000302412,0.000211111,0.000308754,0.000245651,0.000250569,0.000302412,0.011372476,0.011372476,0.006517338,0.006517338,0.007205119,0.007205119,0.014394281,0.014394281,65.60243044,69.32199852,5.09022532,0.0182,0.0304,0.006,93.09130212,119.1535808,5.245540172,0.0255,0.0462,0.0048,82.08991492,53.22793459,5.361453675,0.027,0.048,0.006,96.59316852,130.2477697,5.170370452,0.0142,0.0248,0.0036,130.53349,143.7615676,5.258458838,0.0196,0.035,0.0042,0.825,0.83,0.77,0.855,0.815,0.855
ibmq_belem,2022-02-21 00:41:58-05:00,0.000304685,0.000260547,0.000818238,0.000259322,0.000235752,0.000304685,0.000260547,0.000818238,0.000259322,0.000235752,0.000304685,0.000260547,0.000818238,0.000259322,0.000235752,0.009379632,0.009379632,0.007521866,0.007521866,0.017469526,0.017469526,0.016527219,0.016527219,87.13770506,72.01227819,5.090223904,0.0277,0.0484,0.007,99.48480883,92.32413175,5.245540857,0.0258,0.0438,0.0078,95.64365204,47.88495939,5.361438078,0.0607,0.1006,0.0208,113.8545065,164.2765116,5.170370462,0.0181,0.0318,0.0044,126.2756816,169.0605529,5.25846054,0.018,0.03,0.006,0.81,0.82,0.76,0.855,0.805,0.855
ibmq_belem,2022-02-22 01:03:40-05:00,0.000265248,0.00032644,0.000655593,0.000239498,0.000223596,0.000265248,0.00032644,0.000655593,0.000239498,0.000223596,0.000265248,0.00032644,0.000655593,0.000239498,0.000223596,0.009443551,0.009443551,0.008122671,0.008122671,0.009769408,0.009769408,0.014029431,0.014029431,122.0245715,97.84476193,5.090228494,0.0256,0.0434,0.0078,73.12123927,99.99434234,5.24553891,0.0182,0.0282,0.0082,75.53756365,47.88495939,5.361460219,0.0695,0.104,0.035,107.6069528,162.776035,5.170372243,0.0185,0.0302,0.0068,113.7151731,171.0064501,5.258455256,0.0199,0.0272,0.0126,0.775,0.78,0.665,0.81,0.795,0.81
ibmq_belem,2022-02-23 01:12:06-05:00,0.000235508,0.000306346,0.000674653,0.000290052,0.000222191,0.000235508,0.000306346,0.000674653,0.000290052,0.000222191,0.000235508,0.000306346,0.000674653,0.000290052,0.000222191,0.0094901,0.0094901,0.008849491,0.008849491,0.022510372,0.022510372,0.013659629,0.013659629,107.5875052,87.44908042,5.0902243,0.016,0.0252,0.0068,80.96535926,111.2124385,5.24553683,0.0177,0.0292,0.0062,75.53756365,47.88495939,5.361436281,0.0285,0.051,0.006,107.0615464,114.4889613,5.170368358,0.0201,0.0358,0.0044,122.0741659,127.9371906,5.258462856,0.0164,0.0262,0.0066,0.785,0.79,0.72,0.825,0.795,0.825
ibmq_belem,2022-02-24 01:11:41-05:00,0.000255989,0.000334281,0.000563059,0.000257851,0.000475539,0.000255989,0.000334281,0.000563059,0.000257851,0.000475539,0.000255989,0.000334281,0.000563059,0.000257851,0.000475539,0.033211933,0.033211933,0.008464585,0.008464585,0.009676687,0.009676687,0.018919534,0.018919534,118.359068,84.94829022,5.090226631,0.0242,0.0394,0.009,78.001458,110.9090794,5.245539051,0.0229,0.0398,0.006,89.98381035,60.75879395,5.361453316,0.0231,0.0408,0.0054,109.2105205,114.4889613,5.170373025,0.0178,0.0304,0.0052,100.7134043,208.4564222,5.258458367,0.0204,0.0362,0.0046,0.785,0.755,0.555,0.825,0.795,0.825
ibmq_belem,2022-02-25 03:39:55-05:00,0.000199777,0.000294897,0.000769742,0.000238754,0.000209806,0.000199777,0.000294897,0.000769742,0.000238754,0.000209806,0.000199777,0.000294897,0.000769742,0.000238754,0.000209806,0.00772512,0.00772512,0.007624605,0.007624605,0.013319501,0.013319501,0.013767692,0.013767692,115.8562053,78.06884015,5.090226676,0.0204,0.0322,0.0086,104.0628643,90.5589743,5.24553403,0.0183,0.032,0.0046,91.41753644,60.75879395,5.361452721,0.077,0.1222,0.0318,146.37623,143.5609994,5.170372316,0.0177,0.0274,0.008,144.2548705,180.1156266,5.258459428,0.018,0.0312,0.0048,0.85,0.805,0.735,0.855,0.8,0.855
ibmq_belem,2022-02-26 01:00:28-05:00,0.000233305,0.000410094,0.000552126,0.000246396,0.000230041,0.000233305,0.000410094,0.000552126,0.000246396,0.000230041,0.000233305,0.000410094,0.000552126,0.000246396,0.000230041,0.008169092,0.008169092,0.008187152,0.008187152,0.010250028,0.010250028,0.018068428,0.018068428,94.78229759,75.01996603,5.090224162,0.0246,0.0396,0.0096,60.13076106,71.21555099,5.245539551,0.0289,0.0472,0.0106,91.41753644,60.75879395,5.361451623,0.0269,0.0456,0.0082,81.0028967,89.47722398,5.170369266,0.02,0.0328,0.0072,107.9870704,162.6227349,5.258460846,0.0157,0.0272,0.0042,0.785,0.76,0.705,0.83,0.78,0.83
ibmq_belem,2022-02-27 01:33:44-05:00,0.000300852,0.000335468,0.000435309,0.000264517,0.000332115,0.000300852,0.000335468,0.000435309,0.000264517,0.000332115,0.000300852,0.000335468,0.000435309,0.000264517,0.000332115,0.009393653,0.009393653,0.008584184,0.008584184,0.01139317,0.01139317,0.017081859,0.017081859,106.519197,66.17288664,5.090224607,0.0312,0.0542,0.0082,72.02206303,72.00940288,5.245536326,0.0276,0.0484,0.0068,92.370646,53.97274889,5.361446399,0.0216,0.0388,0.0044,83.12999091,121.5294399,5.170367754,0.0246,0.041,0.0082,119.5830669,128.5300686,5.258459569,0.0267,0.0448,0.0086,0.83,0.795,0.74,0.855,0.795,0.855
ibmq_belem,2022-02-28 01:01:14-05:00,0.000238832,0.000421083,0.000551875,0.000281611,0.00027149,0.000238832,0.000421083,0.000551875,0.000281611,0.00027149,0.000238832,0.000421083,0.000551875,0.000281611,0.00027149,0.008483897,0.008483897,0.011916576,0.011916576,0.019716734,0.019716734,0.017802014,0.017802014,89.02070657,101.3943018,5.090224555,0.0224,0.0332,0.0116,44.06849585,70.63166625,5.245538676,0.0379,0.0614,0.0144,102.7244294,63.20512671,5.361445669,0.0217,0.0368,0.0066,85.36248757,118.4783359,5.170368187,0.0313,0.0518,0.0108,115.4287115,190.6031047,5.258458592,0.0272,0.0466,0.0078,0.845,0.84,0.715,0.84,0.805,0.84
ibmq_belem,2022-03-01 13:26:43-05:00,0.00023005,0.000412835,0.000618226,0.000210538,0.000262069,0.00023005,0.000412835,0.000618226,0.000210538,0.000262069,0.00023005,0.000412835,0.000618226,0.000210538,0.000262069,0.007799138,0.007799138,0.009031732,0.009031732,0.014185293,0.014185293,0.01633633,0.01633633,91.66483318,97.45399982,5.090227875,0.0228,0.0414,0.0042,47.25727025,45.88336976,5.245541198,0.0286,0.0458,0.0114,79.15107022,53.55210134,5.361445717,0.0454,0.0688,0.022,72.79702607,134.9484295,5.17037004,0.0196,0.0296,0.0096,122.8956304,171.4918803,5.258465444,0.0249,0.0414,0.0084,0.785,0.745,0.515,0.88,0.82,0.88
ibmq_belem,2022-03-02 01:00:55-05:00,0.00022006,0.000430219,0.000552043,0.000235799,0.000214175,0.00022006,0.000430219,0.000552043,0.000235799,0.000214175,0.00022006,0.000430219,0.000552043,0.000235799,0.000214175,0.008733591,0.008733591,0.008763583,0.008763583,0.014551396,0.014551396,0.016604546,0.016604546,82.84436633,93.32347002,5.090221878,0.0193,0.0334,0.0052,66.60359912,82.03149404,5.245540602,0.0424,0.075,0.0098,59.05563178,57.31682064,5.361443062,0.0429,0.0734,0.0124,70.35655516,123.3417121,5.170368747,0.0181,0.0312,0.005,109.9912858,166.3955421,5.25845878,0.0199,0.0308,0.009,0.8,0.76,0.61,0.845,0.8,0.845
ibmq_belem,2022-03-03 01:35:29-05:00,0.000216141,0.00034782,0.000661624,0.000259136,0.000210858,0.000216141,0.00034782,0.000661624,0.000259136,0.000210858,0.000216141,0.00034782,0.000661624,0.000259136,0.000210858,0.008246772,0.008246772,0.007898163,0.007898163,0.022126654,0.022126654,0.013526483,0.013526483,140.1176232,78.21498238,5.09022357,0.0221,0.033,0.0112,70.67685207,108.4848065,5.245539156,0.0254,0.0422,0.0086,98.9577829,19.79584724,5.361444174,0.0465,0.0768,0.0162,101.2246851,108.5999535,5.170367176,0.0186,0.0288,0.0084,148.7219325,176.5021051,5.258457047,0.0244,0.0408,0.008,0.795,0.775,0.68,0.86,0.81,0.86
ibmq_belem,2022-03-04 01:43:00-05:00,0.0002509,0.000290293,0.000536817,0.000246259,0.000206868,0.0002509,0.000290293,0.000536817,0.000246259,0.000206868,0.0002509,0.000290293,0.000536817,0.000246259,0.000206868,0.008669514,0.008669514,0.007085397,0.007085397,0.009096415,0.009096415,0.013959306,0.013959306,126.7478743,86.31395416,5.090224307,0.0208,0.0316,0.01,84.43991037,90.66345488,5.245542397,0.0259,0.045,0.0068,95.37723419,25.75186781,5.361449136,0.0723,0.1214,0.0232,115.5610628,138.4171567,5.170368117,0.0173,0.031,0.0036,145.5628575,155.5507898,5.258460814,0.0222,0.037,0.0074,0.765,0.755,0.615,0.835,0.8,0.835
ibmq_belem,2022-03-05 01:16:33-05:00,0.000433242,0.000334562,0.000390155,0.000260881,0.000229579,0.000433242,0.000334562,0.000390155,0.000260881,0.000229579,0.000433242,0.000334562,0.000390155,0.000260881,0.000229579,0.008282009,0.008282009,0.008154288,0.008154288,0.009163685,0.009163685,0.015958295,0.015958295,70.75856424,51.87531649,5.0902295,0.0402,0.0606,0.0198,78.48370917,88.10441187,5.245541811,0.0294,0.048,0.0108,95.29220805,52.83402094,5.361498854,0.0411,0.0682,0.014,124.6087146,139.3430108,5.170369528,0.0402,0.0502,0.0302,122.9598075,147.5851969,5.258459535,0.0258,0.0424,0.0092,0.77,0.745,0.74,0.835,0.79,0.835
ibmq_belem,2022-03-06 00:53:29-05:00,0.000210704,0.000382088,0.00035191,0.000224688,0.000234424,0.000210704,0.000382088,0.00035191,0.000224688,0.000234424,0.000210704,0.000382088,0.00035191,0.000224688,0.000234424,0.008189199,0.008189199,0.009341705,0.009341705,0.011734402,0.011734402,0.01464192,0.01464192,129.4106807,94.8100461,5.09022596,0.0244,0.0382,0.0106,82.35667908,74.41822494,5.245543798,0.0338,0.0572,0.0104,86.60682612,55.72968066,5.361497202,0.035,0.0594,0.0106,104.2836708,154.895605,5.170372635,0.022,0.0388,0.0052,130.6494973,169.8243844,5.258457547,0.0282,0.0424,0.014,0.815,0.79,0.765,0.85,0.8,0.85
ibmq_belem,2022-03-07 01:03:53-05:00,0.000194042,0.000376545,0.000344646,0.000250681,0.000266327,0.000194042,0.000376545,0.000344646,0.000250681,0.000266327,0.000194042,0.000376545,0.000344646,0.000250681,0.000266327,0.009940069,0.009940069,0.008010865,0.008010865,0.010511308,0.010511308,0.014848385,0.014848385,131.3065779,98.5829183,5.090223676,0.0196,0.03,0.0092,67.08887978,91.80696959,5.245542752,0.0258,0.0398,0.0118,80.36043802,62.13145691,5.361501201,0.0353,0.0596,0.011,106.9068,127.8730249,5.170368669,0.0201,0.0308,0.0094,118.7769324,142.8418772,5.258463263,0.0281,0.0472,0.009,0.8,0.785,0.74,0.855,0.79,0.855
ibmq_belem,2022-03-08 00:50:23-05:00,0.000174992,0.000415136,0.00044734,0.00028979,0.000270318,0.000174992,0.000415136,0.00044734,0.00028979,0.000270318,0.000174992,0.000415136,0.00044734,0.00028979,0.000270318,0.009166924,0.009166924,0.00883054,0.00883054,0.008866129,0.008866129,0.014854555,0.014854555,101.4873806,104.0741003,5.090225091,0.0212,0.033,0.0094,78.70660155,88.85645557,5.245537292,0.0267,0.0448,0.0086,31.07587236,39.8799125,5.361500676,0.0541,0.093,0.0152,145.5062031,195.9335547,5.170368941,0.0214,0.035,0.0078,132.6842231,167.2088405,5.258457603,0.027,0.0492,0.0048,0.795,0.78,0.725,0.845,0.8,0.845
ibmq_belem,2022-03-09 02:29:34-05:00,0.00019737,0.00038533,0.001046652,0.000253429,0.000317281,0.00019737,0.00038533,0.001046652,0.000253429,0.000317281,0.00019737,0.00038533,0.001046652,0.000253429,0.000317281,0.013423041,0.013423041,0.008637247,0.008637247,0.029700349,0.029700349,0.015667027,0.015667027,87.48033257,91.1027992,5.090222802,0.0181,0.025,0.0112,66.58259701,65.54429905,5.245540545,0.0234,0.0386,0.0082,78.84565944,35.83783957,5.361488485,0.0344,0.056,0.0128,149.4663293,167.4737403,5.170372126,0.0169,0.0302,0.0036,99.32810131,167.2088405,5.258458855,0.0157,0.0274,0.004,0.8,0.78,0.715,0.85,0.805,0.85
ibmq_belem,2022-03-10 02:49:36-05:00,0.000210413,0.000348789,0.00030197,0.000297746,0.000258148,0.000210413,0.000348789,0.00030197,0.000297746,0.000258148,0.000210413,0.000348789,0.00030197,0.000297746,0.000258148,0.008389905,0.008389905,0.008223641,0.008223641,0.008242478,0.008242478,0.013792126,0.013792126,134.5568859,97.57160269,5.090219299,0.036,0.06,0.012,64.34374798,86.88399229,5.245541363,0.022,0.029,0.015,107.3455695,60.3639543,5.361495636,0.0237,0.0374,0.01,73.82091348,108.8442959,5.170371573,0.0166,0.0304,0.0028,103.8379431,110.9716427,5.258461955,0.0292,0.0514,0.007,0.74,0.7,0.49,0.835,0.815,0.835
ibmq_belem,2022-03-11 12:00:09-05:00,0.000245028,0.000293899,0.000309936,0.000402313,0.000353354,0.000245028,0.000293899,0.000309936,0.000402313,0.000353354,0.000245028,0.000293899,0.000309936,0.000402313,0.000353354,0.047591277,0.047591277,0.009408622,0.009408622,0.011898727,0.011898727,0.015491084,0.015491084,99.24143742,112.0319163,5.090144618,0.0173,0.0248,0.0098,129.2467807,108.7609304,5.245542663,0.0213,0.0364,0.0062,78.55495357,38.51538221,5.36149962,0.0221,0.0346,0.0096,58.5251678,69.49258484,5.170402181,0.1229,0.1862,0.0596,11.13142341,127.3406148,5.258710981,0.0259,0.042,0.0098,0.67,0.66,0.675,0.81,0.765,0.81
ibmq_belem,2022-03-12 00:42:27-05:00,0.000510706,0.00025512,0.000219517,0.000318911,0.000313713,0.000510706,0.00025512,0.000219517,0.000318911,0.000313713,0.000510706,0.00025512,0.000219517,0.000318911,0.000313713,0.058958782,0.058958782,0.018568816,0.018568816,0.006384566,0.006384566,0.024335254,0.024335254,98.1391348,116.5993807,5.090157889,0.0681,0.1124,0.0238,87.43551321,131.2824723,5.245538723,0.0249,0.0418,0.008,44.47462158,44.07001439,5.36149319,0.0219,0.0358,0.008,118.4358884,116.1704621,5.170431824,0.1153,0.1922,0.0384,56.97766486,110.1290476,5.258713009,0.0349,0.0624,0.0074,0.645,0.62,0.685,0.79,0.755,0.79
ibmq_belem,2022-03-13 00:48:57-05:00,0.000258025,0.005361841,0.00025629,0.000632346,0.000341659,0.000258025,0.005361841,0.00025629,0.000632346,0.000341659,0.000258025,0.005361841,0.00025629,0.000632346,0.000341659,0.073752656,0.073752656,0.089572407,0.089572407,0.123390996,0.123390996,0.065693671,0.065693671,64.39380679,116.6395835,5.090148858,0.0204,0.0322,0.0086,88.22580436,105.0412882,5.245485658,0.028,0.0492,0.0068,81.91653714,69.22450982,5.361496844,0.0209,0.0316,0.0102,79.95727019,119.1201233,5.170431226,0.0507,0.0906,0.0108,78.06782116,128.2762515,5.25872437,0.0399,0.0702,0.0096,0.38,0.37,0.665,0.74,0.755,0.755
ibmq_belem,2022-03-14 00:40:29-04:00,0.000194865,0.004611149,0.000241043,0.000555818,0.000315796,0.000194865,0.004611149,0.000241043,0.000555818,0.000315796,0.000194865,0.004611149,0.000241043,0.000555818,0.000315796,0.014125821,0.014125821,0.088697472,0.088697472,0.08234727,0.08234727,0.051276427,0.051276427,97.46775773,131.5519067,5.090173508,0.0166,0.027,0.0062,99.08657405,104.4996386,5.245485234,0.0345,0.0626,0.0064,90.12362848,58.93289853,5.36149198,0.0294,0.0512,0.0076,68.80603465,70.95854913,5.17042236,0.1163,0.1898,0.0428,63.63876719,94.26773944,5.258708108,0.0235,0.0376,0.0094,0.21,0.21,0.215,0.21,0.21,0.215
ibmq_belem,2022-03-15 09:16:02-04:00,0.000229453,0.004976549,0.000279144,0.000386705,0.00030972,0.000229453,0.004976549,0.000279144,0.000386705,0.00030972,0.000229453,0.004976549,0.000279144,0.000386705,0.00030972,0.01600626,0.01600626,0.076203846,0.076203846,0.10374221,0.10374221,0.045426187,0.045426187,115.8828029,130.4749025,5.090168558,0.0197,0.0312,0.0082,124.9520332,81.17919983,5.245497991,0.0317,0.0556,0.0078,88.72212166,71.58607297,5.361501544,0.0228,0.0348,0.0108,121.3267079,108.0427651,5.17042964,0.0446,0.0698,0.0194,27.95711189,120.4808142,5.258691818,0.0201,0.0336,0.0066,0.22,0.165,0.385,0.225,0.24,0.385
ibmq_belem,2022-03-16 00:51:14-04:00,0.000375454,0.005308752,0.000272715,0.000487271,0.000343967,0.000375454,0.005308752,0.000272715,0.000487271,0.000343967,0.000375454,0.005308752,0.000272715,0.000487271,0.000343967,0.018527585,0.018527585,0.072429416,0.072429416,0.087840017,0.087840017,0.051505726,0.051505726,104.8487259,94.45207909,5.090077956,0.028,0.0468,0.0092,103.8971803,102.5314171,5.24549345,0.0286,0.0482,0.009,86.60698848,72.65683228,5.361502328,0.0234,0.0354,0.0114,98.28225285,92.31999305,5.170437674,0.0235,0.0382,0.0088,52.32201921,79.19501192,5.258665371,0.0321,0.0558,0.0084,0.22,0.165,0.39,0.235,0.255,0.39
ibmq_belem,2022-03-17 00:40:47-04:00,0.000755103,0.003937477,0.000238852,0.000300197,0.000260649,0.000755103,0.003937477,0.000238852,0.000300197,0.000260649,0.000755103,0.003937477,0.000238852,0.000300197,0.000260649,0.011538203,0.011538203,0.066901517,0.066901517,0.070191517,0.070191517,0.063842592,0.063842592,58.13379423,34.37578095,5.089957015,0.061,0.1052,0.0168,86.31232755,93.77528354,5.24549326,0.0265,0.043,0.01,84.06917931,62.97014876,5.361502094,0.0197,0.0348,0.0046,103.1840992,145.8289614,5.170426492,0.0203,0.0318,0.0088,66.02328842,98.82067896,5.258672681,0.0211,0.0356,0.0066,0.225,0.175,0.43,0.26,0.31,0.43
ibmq_belem,2022-03-18 02:31:51-04:00,0.000298188,0.005484222,0.000269443,0.000293486,0.000270338,0.000298188,0.005484222,0.000269443,0.000293486,0.000270338,0.000298188,0.005484222,0.000269443,0.000293486,0.000270338,0.013225891,0.013225891,0.106166686,0.106166686,0.110896696,0.110896696,0.063842592,0.063842592,111.9088266,116.8818659,5.090092449,0.0237,0.0372,0.0102,100.5859712,109.476822,5.245476589,0.0256,0.043,0.0082,76.32471757,59.19259194,5.361501885,0.0195,0.0298,0.0092,84.12370379,124.6228533,5.170425086,0.0182,0.0304,0.006,80.06720988,107.2947455,5.258657375,0.0191,0.0326,0.0056,0.235,0.235,0.4,0.235,0.235,0.4
ibmq_belem,2022-03-19 23:20:08-04:00,0.000221614,0.008423957,0.000209485,0.000286719,0.000273815,0.000221614,0.008423957,0.000209485,0.000286719,0.000273815,0.000221614,0.008423957,0.000209485,0.000286719,0.000273815,0.010635008,0.010635008,0.093860012,0.093860012,0.100551191,0.100551191,0.063842592,0.063842592,73.96049186,84.20111751,5.090114468,0.0233,0.038,0.0086,99.70062258,77.74277794,5.245459875,0.0338,0.0602,0.0074,70.01851561,55.09666126,5.361507001,0.0223,0.0352,0.0094,111.8483081,151.4480138,5.170429117,0.0203,0.0344,0.0062,74.13044212,110.3101712,5.258675212,0.0251,0.0324,0.0178,0.245,0.21,0.39,0.245,0.26,0.39
ibmq_belem,2022-03-20 23:20:07-04:00,0.000239143,0.004548171,0.000224456,0.000304646,0.000274436,0.000239143,0.004548171,0.000224456,0.000304646,0.000274436,0.000239143,0.004548171,0.000224456,0.000304646,0.000274436,0.013036646,0.013036646,0.089252234,0.089252234,0.099822239,0.099822239,0.053842768,0.053842768,116.215367,82.27378593,5.090148501,0.0215,0.0326,0.0104,91.26352573,77.74277794,5.245488336,0.0277,0.0446,0.0108,71.48280294,64.46833521,5.361509913,0.0181,0.0266,0.0096,129.9262286,94.12048094,5.17042588,0.0239,0.0386,0.0092,35.61844105,124.9533534,5.258673412,0.0205,0.0334,0.0076,0.225,0.185,0.425,0.275,0.32,0.425
ibmq_belem,2022-03-21 23:20:07-04:00,0.000243172,0.007642704,0.000354921,0.000286061,0.000265638,0.000243172,0.007642704,0.000354921,0.000286061,0.000265638,0.000243172,0.007642704,0.000354921,0.000286061,0.000265638,0.011183542,0.011183542,0.097854934,0.097854934,0.1113095,0.1113095,0.059942122,0.059942122,125.0456015,105.2767384,5.090147197,0.0182,0.029,0.0074,118.1201527,82.63803145,5.245469361,0.0299,0.0516,0.0082,87.7439746,56.77282974,5.361518412,0.0216,0.0342,0.009,106.9117928,149.9411095,5.170427817,0.0213,0.0332,0.0094,92.90652669,90.59707034,5.258675102,0.0192,0.0292,0.0092,0.24,0.205,0.395,0.225,0.25,0.395
ibmq_belem,2022-03-22 23:20:12-04:00,0.000232952,0.005655932,0.000361956,0.000332169,0.000229807,0.000232952,0.005655932,0.000361956,0.000332169,0.000229807,0.000232952,0.005655932,0.000361956,0.000332169,0.000229807,0.010355092,0.010355092,0.084316967,0.084316967,0.103535821,0.103535821,0.05451918,0.05451918,104.5702354,156.1144409,5.09013946,0.0201,0.0312,0.009,85.87650287,110.611717,5.245485507,0.0227,0.0394,0.006,92.53668573,65.02623923,5.361509331,0.0226,0.034,0.0112,136.7242119,127.8983107,5.170425743,0.0297,0.0522,0.0072,75.20541153,111.9164345,5.258665897,0.0276,0.0302,0.025,0.225,0.2,0.39,0.22,0.25,0.39
ibmq_belem,2022-03-23 23:20:09-04:00,0.00025253,0.004698533,0.000404392,0.000272336,0.000293295,0.00025253,0.004698533,0.000404392,0.000272336,0.000293295,0.00025253,0.004698533,0.000404392,0.000272336,0.000293295,0.010305168,0.010305168,0.085024476,0.085024476,0.102965123,0.102965123,0.055767422,0.055767422,134.4533212,150.7863342,5.090142811,0.0224,0.0334,0.0114,142.4881843,69.9016178,5.245486004,0.0602,0.0964,0.024,100.5627548,68.7127761,5.361513095,0.0218,0.0334,0.0102,97.10895842,135.729415,5.170420188,0.0172,0.0272,0.0072,21.24149204,124.3526603,5.258663533,0.0194,0.028,0.0108,0.215,0.215,0.33,0.215,0.22,0.33
ibmq_belem,2022-03-24 23:20:08-04:00,0.000219295,0.001746109,0.000374106,0.000243677,0.009384144,0.000219295,0.001746109,0.000374106,0.000243677,0.009384144,0.000219295,0.001746109,0.000374106,0.000243677,0.009384144,0.052932285,0.052932285,0.008942015,0.008942015,0.010661058,0.010661058,0.018569362,0.018569362,113.3339193,128.5656252,5.09014192,0.0187,0.0288,0.0086,117.4639924,137.8811962,5.245507423,0.0182,0.0304,0.006,89.05662494,74.59980435,5.361519237,0.0237,0.0386,0.0088,132.4310595,112.6270337,5.170426366,0.0172,0.03,0.0044,79.91301932,34.02405198,5.259370253,0.079,0.1252,0.0328,0.835,0.805,0.72,0.835,0.785,0.835
ibmq_belem,2022-03-25 23:20:07-04:00,0.000225144,0.001578701,0.000386211,0.000258969,0.004477237,0.000225144,0.001578701,0.000386211,0.000258969,0.004477237,0.000225144,0.001578701,0.000386211,0.000258969,0.004477237,0.056374027,0.056374027,0.008763111,0.008763111,0.010344565,0.010344565,0.023028898,0.023028898,84.18488485,140.534094,5.090127489,0.019,0.0312,0.0068,128.3756779,112.858611,5.245516899,0.0187,0.0322,0.0052,85.85307544,83.47656194,5.361521126,0.0179,0.028,0.0078,92.57036907,124.4475639,5.170426676,0.016,0.0254,0.0066,95.70934367,38.66560849,5.259270985,0.0554,0.0906,0.0202,0.86,0.825,0.71,0.855,0.795,0.855
ibmq_belem,2022-03-26 23:20:08-04:00,0.000234073,0.001697088,0.000371795,0.000277387,0.000257855,0.000234073,0.001697088,0.000371795,0.000277387,0.000257855,0.000234073,0.001697088,0.000371795,0.000277387,0.000257855,0.011144454,0.011144454,0.009713166,0.009713166,0.010618013,0.010618013,0.020830269,0.020830269,153.2870417,145.4938734,5.090131835,0.024,0.033,0.015,145.1869564,128.59479,5.245520753,0.0274,0.0454,0.0094,104.6336369,74.00925561,5.361522544,0.0196,0.0304,0.0088,120.644103,161.8293052,5.170427975,0.021,0.0332,0.0088,78.7623352,122.9829682,5.2586808,0.0224,0.031,0.0138,0.84,0.81,0.715,0.845,0.795,0.845
ibmq_belem,2022-03-27 23:20:08-04:00,0.000226826,0.001267126,0.000349491,0.000296327,0.000292467,0.000226826,0.001267126,0.000349491,0.000296327,0.000292467,0.000226826,0.001267126,0.000349491,0.000296327,0.000292467,0.015065229,0.015065229,0.010430198,0.010430198,0.009409704,0.009409704,0.022763988,0.022763988,116.5961508,131.3004225,5.090145316,0.0194,0.0296,0.0092,119.9763279,48.0096897,5.245520695,0.0202,0.0332,0.0072,95.39462355,77.99724302,5.361516541,0.0221,0.0332,0.011,134.3931069,138.2555825,5.170421228,0.0242,0.043,0.0054,21.42837632,101.1537996,5.258690221,0.0208,0.033,0.0086,0.825,0.79,0.725,0.825,0.785,0.825
ibmq_belem,2022-03-28 23:20:10-04:00,0.000206911,0.001178312,0.000371491,0.000267747,0.007221724,0.000206911,0.001178312,0.000371491,0.000267747,0.007221724,0.000206911,0.001178312,0.000371491,0.000267747,0.007221724,0.08647648,0.08647648,0.008971529,0.008971529,0.009474541,0.009474541,0.021264259,0.021264259,118.0182827,136.5623473,5.090146012,0.0177,0.0278,0.0076,125.236614,144.8277998,5.245513955,0.0196,0.0316,0.0076,95.5993486,68.38721257,5.361512853,0.0223,0.037,0.0076,129.5487944,133.9786169,5.170418453,0.0204,0.0324,0.0084,60.58017045,101.1537996,5.259225466,0.0719,0.1208,0.023,0.84,0.805,0.71,0.84,0.795,0.84
ibmq_belem,2022-03-29 23:50:11-04:00,0.000217227,0.001445435,0.00037643,0.000299822,0.000257918,0.000217227,0.001445435,0.00037643,0.000299822,0.000257918,0.000217227,0.001445435,0.00037643,0.000299822,0.000257918,0.011273016,0.011273016,0.008949972,0.008949972,0.009106264,0.009106264,0.019902313,0.019902313,110.7363637,165.5209705,5.090152857,0.0221,0.031,0.0132,78.50056757,132.4769377,5.245516658,0.0278,0.0472,0.0084,70.37228858,71.7970964,5.361515032,0.0183,0.0288,0.0078,97.62071853,162.7132024,5.170421645,0.0228,0.0402,0.0054,87.56408241,106.6665157,5.258687735,0.0198,0.033,0.0066,0.825,0.8,0.725,0.85,0.805,0.85
